"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSDARG00000010478",409.80315315955,2.14878368068162,0.131123241079924,16.3875119542832,2.34862716684073e-60,1.01255188730421e-57,"hsp90aa1.1","30591"
"ENSDARG00000062429",9.67030824184558,2.14184360359891,0.575227061139498,3.72347503845875,0.000196499296907355,0.0042269817569655,"trim109","723998"
"ENSDARG00000012790",180.281508120256,2.13943656987697,0.150998687474279,14.1685772615831,1.43375888525772e-45,4.00948734750314e-43,"tmem161a","492692"
"ENSDARG00000069660",18.0240172397251,2.12213998407893,0.424195202745641,5.0027439498212,5.6519990080539e-07,2.23210815787533e-05,"chrnb1","100006941"
"ENSDARG00000096849",61.4251120521896,2.12150777360111,0.252481330587864,8.40263226061705,4.36580202218707e-17,5.19229350845628e-15,"si:dkey-16p21.8","100536712"
"ENSDARG00000030176",22.4559035955644,2.12082682482213,0.403552211230484,5.25539636706598,1.47706008412141e-07,6.67386056349529e-06,"zgc:92429","445063"
"ENSDARG00000103849",49.1345263509743,2.11802911353185,0.274775491088898,7.7082170070496,1.27587666479387e-14,1.2942642990806e-12,"mdh1ab","335715"
"ENSDARG00000028213",1738.80795691923,2.11198439766251,0.289271374954948,7.30104870553277,2.85533354244955e-13,2.48270051796012e-11,"ttn.2","317731"
"ENSDARG00000056228",13.5473572213215,2.09364305672115,0.500362266258983,4.18425448500447,2.86103465609363e-05,0.000755181775168387,"pld1a","556641"
"ENSDARG00000008982",547.183971223688,2.09057772533953,0.130723077885884,15.9924151048869,1.44325574637333e-57,5.97334688308993e-55,"casq2","114410"
"ENSDARG00000036371",877.780922738876,2.08224360119651,0.116765801517479,17.8326494070681,3.94286069505701e-71,2.03983898058775e-68,"acta1a","550445"
"ENSDARG00000042559",116.255994204434,2.08195740426786,0.247890783264899,8.3986882321601,4.51493773027475e-17,5.30864326081282e-15,"tnni1c","751665"
"ENSDARG00000044155",73.39813396833,2.07141985088115,0.299452074487157,6.91736684218557,4.60115520751632e-12,3.50059948030672e-10,"mafaa","100000492"
"ENSDARG00000061081",11.7435003657732,2.06573024588293,0.518350959546898,3.98519614526928,6.74244069442053e-05,0.0016531761579424,"arpp21","564134"
"ENSDARG00000017901",59.4416407401254,2.06165152434789,0.261943044531137,7.87060991841997,3.52916435113586e-15,3.76456325167039e-13,"tln2a","556842"
"ENSDARG00000004695",9.4364207485679,2.05947481835321,0.615721253289136,3.34481684260801,0.000823369244076395,0.0142703543860276,"six4a","65233"
"ENSDARG00000058390",12.0874228058037,2.05709155192457,0.584941745740099,3.51674601258255,0.000436871601947458,0.00838944047550448,"acot9.2","798008"
"ENSDARG00000036671",25.179378655151,2.05362051265817,0.422574098652269,4.8597879501083,1.17511550084404e-06,4.47019120854165e-05,"tnni4b.2","415191"
"ENSDARG00000007344",38.952016964892,2.04003204853619,0.284179010962123,7.17868656671515,7.03842963252416e-13,5.92086434209167e-11,"tcap","556258"
"ENSDARG00000008487",14.7859040789387,2.03375320320525,0.44828129494382,4.5367790852396,5.71198848874739e-06,0.000183203283663842,"dmd","83773"
"ENSDARG00000052025",8.37803374798101,2.0219763552731,0.648154378965998,3.11959067297943,0.0018110251200723,0.0268462420019886,"pomgnt1","571876"
"ENSDARG00000043646",16.2505504318499,2.01825158839591,0.474024012925332,4.25769904765103,2.06541737565903e-05,0.000572945672545414,"slc6a8","567544"
"ENSDARG00000097728",7.74010636914837,2.0027827737557,0.589000704775615,3.40030624329844,0.000673104206420428,0.0119666825151755,NA,NA
"ENSDARG00000100443",69.3214974641608,1.99276879452401,0.230832277276434,8.63297290152175,5.97776016049278e-18,7.45203426272515e-16,NA,NA
"ENSDARG00000070486",15.5703896930424,1.98628570008527,0.460569785604409,4.31267044033001,1.61294453035196e-05,0.000455987351244584,"rbp7b","569308"
"ENSDARG00000010717",47.8258593219393,1.96867310598835,0.285266114599534,6.90118105598362,5.15719513250542e-12,3.89499985664479e-10,"chchd10","393757"
"ENSDARG00000100836",16.6237905842934,1.96470825369829,0.45347001606634,4.33260895779019,1.47352697003638e-05,0.000424695920862576,NA,NA
"ENSDARG00000086685",19.6317417111657,1.96110580908051,0.430901186733152,4.55117291263108,5.33476820251796e-06,0.000172496395598292,"trim63b","394070"
"ENSDARG00000100697",68.7508701805455,1.94422363097893,0.219134706220667,8.87227616524198,7.16657894418943e-19,9.50674260711898e-17,"LOC103908986","103908986"
"ENSDARG00000006598",18.6889821002993,1.9436465354812,0.436955553866482,4.44815615291413,8.66105581464553e-06,0.000263576307394522,"sgk2b","559050"
"ENSDARG00000003684",14.7339704594768,1.93863664340597,0.501295272582034,3.86725498810429,0.000110067323097046,0.00249523043768859,"obsl1a","796577"
"ENSDARG00000005476",18.7927032354661,1.93757893359148,0.446910256250949,4.33549892062332,1.45429888122984e-05,0.000421502255576614,"nav3","567779"
"ENSDARG00000057027",11.3515228595387,1.93637658042811,0.517845504300796,3.73929398700224,0.000184537811100336,0.00399085310135578,"rtn2b","562639"
